user_id,join_date,country,device_type,subscription_type
u772352,2020-11-11,IN,Mac,premium
u786642,2023-12-30,FR,Mac,enterprise
u536263,2020-04-17,FR,Android Tablet,premium
u212995,2021-07-26,MX,Android Tablet,free
u509849,2020-11-11,CA,Android Phone,free
u888606,2020-03-17,CA,Windows,free
u106227,2023-02-09,IN,Android Tablet,basic
u442418,2022-11-26,UK,Android Tablet,premium
u023642,2023-11-19,DE,Mac,premium
u495458,2023-08-25,AU,Android Tablet,basic
u544980,2021-02-20,MX,Windows,premium
u710266,2022-09-26,MX,Mac,enterprise
u163367,2021-05-21,US,Android Tablet,basic
u831240,2022-07-18,MX,iPhone,premium
u228280,2022-10-08,IN,Android Phone,basic
u716914,2022-10-31,AU,iPad,premium
u103691,2022-07-16,DE,Mac,enterprise
u997509,2021-04-14,AU,Android Phone,enterprise
u479686,2023-03-22,UK,Windows,enterprise
u724989,2021-12-25,IN,Android Phone,enterprise
u538974,2020-02-18,DE,iPhone,basic
u761205,2023-01-14,MX,Android Phone,free
u646858,2023-07-21,DE,Windows,free
u482079,2023-11-21,MX,iPhone,basic
u806189,2023-07-11,CA,Windows,free
u045925,2021-02-16,US,Android Tablet,basic
u159738,2022-09-14,AU,iPad,basic
u913881,2022-12-09,AU,Android Phone,free
u117022,2021-08-02,JP,iPad,premium
u428207,2020-02-15,FR,Android Phone,free
u609822,2023-08-04,MX,Windows,basic
u361699,2020-12-20,JP,iPad,enterprise
u804144,2020-08-28,CA,Mac,premium
u015731,2020-07-31,JP,iPad,enterprise
u600868,2021-06-24,MX,iPad,basic
u220625,2021-05-23,CA,iPad,enterprise
u124536,2020-03-20,US,Mac,basic
u992013,2020-10-19,DE,Mac,basic
u645761,2021-03-21,JP,iPhone,basic
u854670,2022-01-30,BR,iPad,free
u673531,2022-04-24,BR,Windows,basic
u278262,2020-07-11,MX,Mac,enterprise
u934034,2023-10-17,JP,Android Tablet,free
u164909,2022-11-29,FR,Android Phone,basic
u541644,2023-10-28,US,Mac,enterprise
u085564,2021-03-19,CA,Android Phone,basic
u094631,2020-11-19,CA,Android Tablet,free
u133162,2023-10-17,UK,Windows,basic
u238851,2021-09-16,CA,Mac,free
u199242,2021-03-21,CA,Android Tablet,premium
u029577,2022-06-10,FR,Windows,premium
u692708,2020-03-24,IN,Android Phone,enterprise
u228957,2020-04-26,MX,Android Tablet,enterprise
u015322,2022-12-04,BR,iPhone,basic
u550753,2023-07-14,CA,Android Phone,free
u891722,2021-05-02,UK,iPhone,premium
u109209,2021-01-02,JP,iPhone,free
u159434,2021-04-21,CA,Windows,free
u389133,2022-08-16,DE,Android Phone,free
u013142,2022-07-15,JP,Android Phone,enterprise
u491111,2022-05-22,MX,Android Tablet,enterprise
u239040,2023-09-23,MX,Windows,basic
u693424,2022-12-13,BR,Android Phone,basic
u315780,2023-07-21,IN,iPhone,premium
u510106,2022-12-09,CA,Android Tablet,enterprise
u603193,2020-01-21,DE,iPad,free
u311697,2021-06-27,BR,iPad,enterprise
u059203,2021-05-06,AU,Android Tablet,free
u110372,2023-06-30,IN,Mac,basic
u522201,2021-12-08,IN,iPad,basic
u542675,2022-12-23,FR,Android Phone,enterprise
u602241,2021-12-04,UK,iPhone,enterprise
u695172,2021-08-30,MX,Android Phone,premium
u886960,2020-07-29,UK,iPad,premium
u383912,2021-09-04,CA,iPad,enterprise
u047370,2020-10-29,UK,iPhone,premium
u781937,2022-11-22,US,Windows,premium
u575130,2023-05-29,CA,iPhone,premium
u368642,2020-01-08,US,Android Tablet,enterprise
u110253,2021-12-01,JP,iPhone,basic
u545215,2022-11-20,CA,Android Tablet,enterprise
u392850,2023-03-31,UK,iPad,premium
u805890,2023-02-24,FR,iPad,basic
u327906,2020-04-23,JP,Mac,basic
u321264,2020-01-27,DE,Mac,premium
u810369,2023-01-06,JP,Android Tablet,enterprise
u604990,2022-05-12,CA,Android Phone,enterprise
u224420,2022-01-16,UK,Mac,free
u757361,2022-03-20,UK,iPhone,premium
u609491,2021-06-21,JP,iPhone,premium
u575934,2022-01-19,UK,Android Tablet,enterprise
u196200,2022-10-01,MX,Windows,basic
u827814,2020-09-10,CA,Android Phone,basic
u388243,2022-01-18,US,Mac,premium
u258514,2022-02-23,FR,Android Tablet,free
u262587,2023-04-27,JP,Mac,free
u392036,2020-01-10,JP,Windows,enterprise
u856494,2023-04-04,BR,Windows,basic
u590205,2023-04-27,US,Android Tablet,basic
u923817,2020-02-15,JP,Mac,basic
u247507,2022-09-17,BR,iPad,premium
u627885,2020-02-05,DE,Android Tablet,basic
u243475,2023-01-08,FR,Android Phone,premium
u318706,2023-11-25,IN,Android Phone,premium
u353468,2023-03-03,JP,Android Phone,premium
u895847,2023-05-31,FR,iPad,premium
u603053,2023-10-09,JP,iPad,premium
u016897,2021-07-04,MX,Android Tablet,premium
u567502,2022-09-23,US,Windows,enterprise
u341485,2020-10-14,IN,iPad,premium
u261162,2020-07-26,BR,Android Tablet,enterprise
u715131,2021-06-15,AU,iPad,premium
u056049,2022-09-01,MX,Mac,enterprise
u932556,2022-01-18,BR,iPad,basic
u175421,2020-11-16,UK,Mac,free
u106193,2021-10-12,AU,iPhone,enterprise
u720288,2022-11-22,FR,Android Tablet,basic
u443453,2021-05-09,CA,Android Phone,free
u165000,2020-05-14,DE,Windows,basic
u831589,2021-02-19,AU,Android Phone,free
u716222,2022-03-16,AU,iPad,basic
u149290,2020-02-20,UK,iPhone,enterprise
u633787,2020-09-18,AU,Mac,premium
u295322,2020-08-31,AU,Mac,free
u412047,2023-07-04,BR,iPad,basic
u633875,2021-07-07,MX,Android Tablet,enterprise
u554814,2020-04-30,UK,Windows,basic
u269087,2021-10-19,MX,Mac,premium
u758166,2021-07-18,BR,Android Phone,premium
u343496,2023-09-16,FR,Android Phone,premium
u464584,2022-10-04,US,Windows,free
u761177,2020-10-06,FR,Mac,premium
u277955,2022-11-02,CA,iPhone,enterprise
u613590,2020-09-08,IN,Windows,enterprise
u797540,2023-05-30,FR,Android Phone,free
u570240,2021-08-21,UK,Windows,premium
u381408,2020-10-03,JP,Android Phone,enterprise
u400032,2020-09-19,CA,Windows,enterprise
u017184,2023-10-14,AU,Windows,premium
u310011,2021-09-28,IN,Windows,basic
u147259,2020-03-08,FR,Android Phone,enterprise
u529285,2023-07-14,CA,iPad,free
u002191,2023-08-14,MX,iPhone,basic
u817490,2022-09-26,AU,Android Tablet,enterprise
u241555,2022-08-20,IN,iPad,premium
u188574,2020-01-04,AU,iPhone,premium
u815518,2021-05-30,MX,Android Tablet,premium
u687390,2023-07-24,MX,Android Tablet,basic
u792391,2022-01-13,CA,Windows,enterprise
u010586,2020-10-19,US,Android Phone,enterprise
u833103,2023-11-25,DE,iPhone,free
u538642,2022-01-16,US,Android Phone,basic
u384934,2020-07-21,IN,Android Phone,basic
u444379,2022-01-23,IN,Android Phone,enterprise
u499254,2021-08-21,US,iPad,free
u148751,2022-09-15,BR,Android Tablet,free
u240770,2022-07-26,CA,Android Tablet,premium
u973961,2022-10-27,UK,Windows,basic
u526694,2020-01-23,DE,Android Tablet,free
u500935,2022-01-29,AU,Windows,basic
u201488,2020-04-02,AU,Android Tablet,premium
u588963,2022-09-18,AU,Android Phone,premium
u317485,2022-10-12,JP,Windows,premium
u402826,2023-12-29,IN,iPhone,free
u883113,2021-03-19,CA,iPad,basic
u928844,2020-05-14,MX,Android Tablet,free
u239415,2022-08-24,UK,Windows,basic
u702621,2021-12-04,BR,Windows,premium
u194266,2020-11-18,IN,Windows,premium
u508786,2021-06-30,DE,iPhone,enterprise
u954350,2020-03-08,DE,Windows,basic
u005549,2023-12-20,AU,Android Phone,basic
u357868,2022-12-07,CA,iPad,enterprise
u833204,2022-02-19,DE,iPhone,premium
u821203,2021-10-27,JP,iPad,free
u515354,2020-08-12,UK,Windows,premium
u658620,2022-03-04,JP,Android Tablet,premium
u249508,2022-06-08,UK,iPad,free
u397245,2022-05-03,JP,Android Phone,basic
u676709,2022-10-11,UK,Mac,enterprise
u909356,2021-09-09,CA,Android Tablet,free
u439586,2022-05-11,AU,Android Phone,premium
u053499,2020-05-30,US,iPhone,basic
u869185,2020-04-01,AU,Android Tablet,enterprise
u619905,2022-03-07,US,Android Tablet,premium
u387978,2022-02-28,BR,Android Tablet,basic
u175077,2022-08-28,UK,Android Tablet,free
u335742,2021-06-07,FR,iPhone,free
u401026,2020-10-06,IN,Android Tablet,enterprise
u559286,2020-09-04,MX,Android Tablet,premium
u303217,2023-09-15,IN,Android Tablet,basic
u387529,2023-09-17,FR,Windows,enterprise
u463711,2023-06-01,AU,Windows,enterprise
u647071,2023-11-09,MX,Mac,enterprise
u178974,2021-11-22,AU,Android Phone,premium
u061091,2021-11-06,UK,iPad,enterprise
u306907,2023-07-02,FR,Windows,premium
u100761,2022-11-13,BR,iPhone,free
u039085,2021-04-18,US,iPad,free
u686419,2022-04-24,BR,Android Phone,free
u990610,2021-03-16,BR,iPhone,enterprise
u679795,2023-07-12,FR,iPhone,premium
u194255,2022-07-17,FR,Mac,premium
u252292,2021-12-07,AU,Android Phone,premium
u764258,2022-10-17,JP,iPad,basic
u736609,2023-03-12,UK,Mac,enterprise
u492462,2022-06-01,UK,Mac,basic
u258715,2022-02-02,UK,Windows,free
u300576,2020-02-11,JP,Android Phone,basic
u833592,2022-12-24,JP,Android Phone,free
u460435,2021-10-15,FR,Android Phone,basic
u825043,2020-03-22,AU,iPhone,free
u186421,2020-04-21,BR,iPhone,premium
u823173,2022-09-08,BR,Android Tablet,premium
u490851,2022-10-29,JP,Mac,basic
u873301,2022-11-25,FR,iPhone,free
u394453,2022-10-01,UK,Android Phone,free
u516047,2022-04-15,MX,iPad,free
u498847,2020-10-24,UK,Windows,enterprise
u567761,2021-01-18,CA,Android Tablet,basic
u312936,2022-08-01,UK,Android Tablet,enterprise
u827463,2022-06-01,BR,iPad,basic
u718397,2022-10-15,JP,Android Phone,premium
u287838,2022-10-21,FR,Mac,free
u182575,2021-08-14,CA,Android Tablet,premium
u513116,2023-07-01,JP,iPhone,free
u577968,2022-08-17,DE,iPhone,basic
u950862,2023-04-04,US,Windows,free
u456661,2021-01-13,DE,Mac,free
u500239,2020-12-20,IN,Windows,basic
u858822,2023-09-16,AU,iPhone,free
u140201,2022-01-14,AU,iPhone,basic
u902385,2023-07-01,DE,iPhone,basic
u434309,2022-09-07,BR,iPad,premium
u141269,2020-06-21,CA,Windows,enterprise
u014448,2022-09-25,IN,iPad,free
u827879,2022-09-01,IN,Mac,basic
u562013,2023-11-04,AU,Mac,premium
u753792,2022-08-27,US,iPad,enterprise
u238710,2021-03-18,UK,iPhone,premium
u574859,2023-09-04,JP,Android Phone,enterprise
u421028,2021-07-21,AU,Mac,basic
u192487,2022-09-11,IN,Android Tablet,basic
u216149,2023-10-01,CA,Mac,enterprise
u484150,2023-02-12,FR,Android Phone,premium
u426051,2020-12-05,BR,Android Tablet,free
u139950,2020-04-27,MX,iPhone,basic
u983018,2021-09-28,DE,iPad,free
u733104,2021-04-24,DE,iPad,free
u350257,2021-11-10,FR,Android Tablet,basic
u325674,2023-07-11,BR,iPhone,free
u063023,2020-01-07,FR,iPad,enterprise
u652599,2021-03-04,JP,Android Tablet,free
u433279,2021-04-14,CA,Windows,premium
u883224,2022-01-09,BR,Mac,free
u268053,2020-11-29,DE,Android Phone,premium
u020458,2021-04-27,UK,Android Phone,premium
u223172,2021-06-16,DE,Android Phone,premium
u462186,2023-12-12,UK,iPhone,basic
u335657,2020-05-07,CA,Mac,free
u962319,2021-10-17,FR,Windows,basic
u823121,2021-08-24,US,iPad,premium
u708142,2021-12-06,MX,Windows,basic
u441795,2021-03-11,UK,Mac,free
u216443,2022-09-01,IN,Mac,basic
u705069,2022-03-22,MX,Windows,basic
u355396,2022-08-30,CA,Android Phone,premium
u520595,2022-09-09,MX,iPhone,basic
u407203,2022-03-08,UK,iPad,free
u739275,2023-05-24,MX,Android Phone,free
u092209,2021-02-18,AU,Android Phone,premium
u831344,2020-01-17,BR,iPad,free
u689294,2022-03-11,AU,Android Phone,free
u933982,2022-10-16,UK,Android Tablet,basic
u862677,2023-06-05,US,iPhone,free
u847010,2022-05-19,MX,Windows,basic
u882565,2021-03-28,DE,iPhone,basic
u739965,2020-07-20,IN,iPad,enterprise
u175948,2021-03-14,MX,Android Tablet,enterprise
u928162,2022-12-10,US,iPhone,free
u013268,2022-11-09,BR,iPhone,premium
u306108,2023-09-01,FR,Mac,free
u003103,2021-04-06,JP,Mac,premium
u714273,2021-06-22,FR,Android Tablet,premium
u642988,2022-06-10,JP,Windows,free
u478065,2021-11-03,UK,iPhone,premium
u465590,2021-11-22,MX,iPad,enterprise
u359081,2021-10-15,US,Mac,basic
u427494,2022-06-06,JP,Windows,enterprise
u652168,2023-08-01,IN,Android Phone,free
u043723,2023-11-18,UK,Mac,basic
u828700,2022-08-19,CA,Android Phone,enterprise
u569714,2020-10-31,AU,Mac,premium
u934490,2021-09-10,DE,Android Tablet,enterprise
u695037,2023-04-25,JP,Windows,free
u968125,2023-05-24,MX,Windows,basic
u797313,2023-11-26,CA,Mac,enterprise
u077159,2020-01-22,UK,Android Phone,enterprise
u565799,2020-07-14,AU,Windows,basic
u060998,2020-01-12,DE,Windows,free
u508658,2021-10-01,JP,Windows,basic
u069042,2020-05-25,FR,iPad,premium
u990590,2023-11-21,BR,Android Tablet,basic
u830757,2021-10-06,AU,Mac,premium
u918385,2020-04-19,CA,Mac,basic
u220896,2022-02-22,MX,iPhone,free
u886214,2023-02-11,AU,iPad,free
u922702,2022-10-22,MX,Windows,enterprise
u394835,2023-10-04,CA,iPhone,premium
u609340,2023-12-04,UK,iPad,basic
u297527,2020-03-20,JP,Mac,premium
u283645,2023-04-28,CA,Android Phone,basic
u603085,2020-03-21,FR,Android Tablet,basic
u002242,2023-01-06,BR,iPad,premium
u529966,2021-08-30,BR,iPad,free
u360895,2022-10-03,DE,iPhone,enterprise
u183829,2021-01-31,MX,iPhone,basic
u991609,2023-11-22,MX,Android Phone,basic
u645166,2021-03-23,CA,Mac,free
u734496,2021-06-16,MX,Windows,free
u081949,2023-04-01,AU,iPhone,premium
u724757,2022-09-03,FR,Mac,basic
u350513,2023-01-07,UK,Windows,premium
u612170,2022-09-08,MX,Mac,free
u837329,2023-08-24,MX,Android Tablet,free
u206307,2023-01-04,AU,Windows,premium
u268434,2023-01-15,IN,iPad,free
u149522,2022-03-14,BR,Android Tablet,basic
u456071,2021-04-05,US,Android Tablet,premium
u204697,2020-05-27,MX,Android Tablet,free
u951981,2023-11-15,JP,iPad,premium
u405870,2022-03-31,JP,Mac,basic
u738284,2021-03-16,UK,Android Tablet,enterprise
u176975,2023-05-19,US,Mac,free
u289184,2020-05-15,BR,Android Phone,basic
u955458,2023-12-28,DE,Android Phone,premium
u137545,2023-07-01,MX,Windows,free
u134021,2023-04-07,AU,Android Tablet,premium
u256032,2020-09-17,IN,Windows,premium
u857199,2021-08-11,FR,iPad,basic
u793165,2021-03-05,IN,iPad,premium
u895420,2022-08-05,IN,Mac,basic
u604474,2021-08-01,CA,Android Phone,premium
u960774,2021-05-02,DE,iPad,premium
u061388,2020-02-13,US,Android Tablet,basic
u525070,2021-11-11,IN,Windows,basic
u607232,2023-03-08,MX,Windows,enterprise
u345957,2022-03-11,AU,Android Tablet,premium
u538975,2023-01-30,JP,Android Phone,enterprise
u974986,2021-04-17,DE,Android Tablet,enterprise
u828277,2023-05-13,JP,Android Phone,enterprise
u479308,2023-01-04,US,Android Tablet,basic
u855866,2023-04-15,JP,Mac,basic
u482268,2022-08-29,UK,iPhone,free
u908449,2023-05-25,CA,iPad,enterprise
u508285,2021-09-07,DE,Windows,premium
u235566,2021-10-07,US,Mac,free
u589327,2021-10-31,FR,iPhone,basic
u512727,2021-06-06,IN,Android Phone,basic
u987447,2023-12-20,CA,Android Tablet,premium
u385916,2022-11-03,AU,Android Tablet,premium
u684272,2021-05-16,BR,Android Tablet,basic
u217900,2021-04-17,FR,Android Tablet,free
u182903,2023-08-01,BR,Windows,basic
u873691,2023-07-03,DE,Windows,premium
u434181,2023-10-19,DE,iPad,free
u425539,2023-12-30,DE,iPad,enterprise
u205308,2020-09-21,IN,iPhone,free
u288225,2021-07-04,BR,Android Phone,premium
u785350,2021-06-03,JP,Mac,basic
u242894,2022-08-04,UK,Windows,premium
u484354,2022-04-07,FR,Windows,premium
u689968,2022-03-22,DE,Mac,premium
u337637,2021-07-22,DE,iPhone,premium
u993754,2022-09-17,CA,Android Phone,basic
u709309,2021-12-23,IN,Mac,basic
u584566,2020-06-22,AU,iPad,free
u832635,2021-08-23,AU,Android Phone,premium
u937179,2022-07-15,BR,iPad,enterprise
u331268,2020-04-21,CA,iPad,basic
u902914,2021-04-16,BR,Android Tablet,premium
u766865,2021-10-29,AU,Mac,free
u414551,2023-01-22,JP,Mac,free
u622355,2022-02-06,IN,iPad,enterprise
u280565,2021-04-08,FR,iPhone,free
u960262,2022-01-31,BR,Windows,enterprise
u841039,2023-03-07,MX,Mac,enterprise
u160805,2023-12-10,AU,Windows,free
u097498,2022-03-30,AU,iPad,basic
u588604,2020-05-21,AU,iPad,premium
u854472,2020-05-08,IN,iPhone,free
u832773,2022-12-26,UK,Mac,enterprise
u725776,2021-04-19,FR,Android Phone,premium
u311757,2021-10-31,AU,iPad,basic
u636407,2020-08-18,IN,Windows,premium
u733537,2023-10-01,JP,iPad,enterprise
u614143,2021-04-25,AU,Android Tablet,free
u306272,2023-10-28,AU,Android Tablet,premium
u067489,2020-03-19,CA,Android Tablet,enterprise
u766564,2020-07-24,DE,Windows,basic
u423544,2023-02-07,BR,Mac,free
u500805,2023-11-19,DE,iPad,basic
u149651,2023-06-05,FR,Android Phone,premium
u175362,2023-06-15,MX,Android Tablet,enterprise
u060401,2022-05-26,UK,Windows,free
u827020,2021-05-03,UK,iPad,basic
u012076,2021-09-19,MX,Windows,basic
u603381,2023-04-15,DE,Mac,enterprise
u035814,2023-10-21,MX,Mac,enterprise
u251872,2020-10-11,JP,iPhone,premium
u364749,2023-07-22,BR,iPhone,basic
u106848,2022-08-18,UK,iPad,premium
u105177,2022-11-19,JP,iPad,premium
u091422,2020-11-01,FR,Android Tablet,free
u691291,2023-09-03,JP,iPad,basic
u675997,2021-11-07,UK,iPhone,premium
u441386,2021-08-01,DE,iPad,basic
u885558,2021-09-12,AU,Windows,basic
u603318,2023-06-11,IN,Mac,free
u216300,2020-07-21,MX,iPhone,premium
u831319,2023-10-29,JP,Android Phone,enterprise
u143951,2023-02-12,DE,Mac,enterprise
u259395,2023-04-23,IN,Android Phone,free
u588375,2022-01-01,US,Android Phone,free
u686589,2022-03-21,BR,iPhone,free
u725106,2023-09-28,AU,Mac,enterprise
u058638,2021-06-07,DE,iPhone,free
u054872,2021-03-02,CA,Mac,basic
u860738,2023-06-09,BR,Windows,enterprise
u022011,2021-09-09,DE,iPad,enterprise
u837265,2023-06-24,BR,Windows,free
u562064,2021-07-19,MX,iPad,basic
u877912,2020-02-09,CA,iPhone,basic
u056250,2022-03-26,UK,Mac,free
u272829,2022-04-14,MX,iPad,basic
u819411,2020-02-01,MX,Android Tablet,enterprise
u733270,2020-10-06,MX,Mac,premium
u855364,2020-02-08,JP,iPad,free
u177539,2022-01-24,US,iPhone,free
u862686,2020-04-12,DE,iPad,basic
u612845,2021-11-07,IN,Mac,basic
u867069,2023-05-19,IN,iPhone,basic
u798082,2022-08-26,DE,Windows,premium
u527721,2021-06-25,IN,Mac,enterprise
u013059,2023-06-09,US,Windows,premium
u577265,2020-08-24,AU,Windows,premium
u023324,2022-02-26,JP,iPhone,free
u179985,2022-05-07,DE,iPhone,enterprise
u400785,2022-07-23,BR,Mac,basic
u765280,2021-10-15,UK,Android Tablet,free
u237935,2022-02-05,FR,Android Tablet,basic
u572466,2021-02-16,JP,iPhone,enterprise
u129361,2023-07-30,JP,iPad,premium
u470826,2022-11-07,UK,iPhone,premium
u641792,2022-12-04,IN,iPad,free
u304776,2023-04-20,UK,Android Phone,enterprise
u700284,2020-08-10,US,iPad,basic
u959306,2023-11-26,US,Windows,free
u426445,2021-02-19,IN,iPhone,basic
u746894,2020-02-18,JP,Android Phone,basic
u351615,2022-01-18,BR,iPhone,free
u645905,2023-01-06,FR,Windows,premium
u242209,2023-03-13,MX,Mac,premium
u657342,2021-06-29,AU,Mac,enterprise
u579410,2023-03-19,UK,Android Tablet,enterprise
u331193,2020-09-18,IN,Android Phone,premium
u131084,2021-10-20,MX,Android Phone,premium
u240848,2022-02-01,JP,Android Phone,enterprise
u836449,2021-02-23,DE,Mac,free
u054027,2021-01-11,UK,Windows,enterprise
u848756,2023-09-05,JP,Windows,enterprise
u399278,2021-02-07,UK,Windows,basic
u074364,2020-11-14,MX,Windows,enterprise
u517252,2023-09-16,AU,Windows,free
u977955,2022-02-23,IN,Windows,basic
u572772,2021-12-12,DE,Android Tablet,enterprise
u390757,2022-04-15,UK,Android Tablet,enterprise
u682206,2021-09-17,UK,iPhone,premium
u061301,2020-01-25,MX,Android Tablet,basic
u574977,2022-02-28,AU,iPhone,basic
u380801,2022-07-14,UK,Android Tablet,enterprise
u402174,2022-12-04,MX,Mac,free
u908898,2020-11-22,MX,iPhone,free
u434322,2023-04-04,DE,iPad,free
u881083,2021-04-10,BR,Android Tablet,basic
u544748,2021-07-13,FR,Android Phone,free
u099975,2021-11-24,FR,iPhone,enterprise
u421837,2022-08-03,FR,Android Phone,basic
u368457,2023-10-25,BR,iPhone,free
u824227,2022-06-08,US,Windows,enterprise
u847127,2021-01-06,JP,Android Phone,premium
u910680,2020-01-10,DE,Android Tablet,premium
u109486,2021-04-07,US,Android Phone,premium
u763288,2020-04-02,CA,iPad,basic
u064717,2022-06-18,BR,Mac,enterprise
u356174,2022-06-20,JP,Windows,free
u131441,2021-06-04,US,iPhone,free
u306475,2020-01-23,US,Mac,free
u209900,2022-01-21,FR,Android Tablet,enterprise
u058379,2022-03-05,CA,Mac,free
u519895,2021-01-04,UK,iPad,premium
u065542,2020-07-09,DE,Mac,basic
u503783,2021-10-16,MX,Mac,basic
u029074,2022-03-12,DE,Mac,premium
u666846,2022-01-06,FR,Android Tablet,enterprise
u782795,2022-01-03,CA,iPhone,basic
u606149,2020-10-12,JP,Windows,free
u243971,2020-08-29,DE,iPhone,free
u418144,2021-03-23,AU,Windows,premium
u158037,2021-10-12,AU,Android Tablet,enterprise
u798771,2022-04-08,UK,Windows,enterprise
u604504,2021-04-11,DE,iPhone,basic
u153784,2023-05-07,MX,Android Phone,basic
u047882,2022-10-05,DE,iPad,premium
